block,arity,internal_nodes,topology,eta,dimension,projector_rank,scientific_instance_hash,tree_hash,depth,imbalance,strahler_number,path_length_sum,ambient_lower,ambient_upper,projected_lower,projected_upper,normal_lower,normal_upper,ambient_relative_gap,projected_relative_gap,optimizer_seeds_required,restarts_per_seed_required,optimizer_trajectories_required,optimizer_trajectories_executed_full_core,lower_method,optimizer_status,precision,device,status
B,2,2,random_ordered,1e-06,2,1,213480c64b99e29533d64f9491315d77ce34129d77e71e767d2ff325da7a6e28,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.99999999999925,2.0,1e-06,1.0,1.999999999999,2.0,3.750333377183779e-13,0.999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,1e-05,2,1,7fc389926d42c0b18cd08ec2cfc3af71f8453449ec9107a947ff3b160349d331,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999999999925,2.0,9.999999999999999e-06,1.0,1.9999999999,2.0,3.750000310276391e-11,0.99999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.0001,2,1,fca28a7b9a1bf15e03e2a5782f4c90f167f15ebdd754d4658d89652797ca2b13,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999924999998,2.0,9.999999999999999e-05,1.0,1.9999999899999998,2.0,3.750000088231786e-09,0.9999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.001,2,1,dfc493e92898c1884eddd8d265d263810d1dd73fbe1bff98dcc83830a0f6143f,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999992499998593,2.0,0.0009999999999999998,1.0,1.9999989999997498,2.0,3.750000703295342e-07,0.999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.01,2,1,2fffe71028b39f1eb2039ebce0c660a80ba12c72e4586ebd93d2f47134164c67,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999924998593697,2.0,0.009999999999999998,1.0,1.9998999974998748,2.0,3.75007031514496e-05,0.99,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.05,2,1,badc8cc30c65cc6e7128f9560e726a508626ee56a6605da43a59256f445790ed,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9981241202688085,2.0,0.049999999999999996,1.0,1.9974984355438177,2.0,0.0009379398655957605,0.95,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.1,2,1,7016e66fe1a64f74da771071a8aac2e99a7ae55d2238d53831d0afa1a6e2196e,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9924858845171274,2.0,0.09999999999999999,1.0,1.9899748742132397,2.0,0.0037570577414363093,0.9,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.25,2,1,02142b73cb2cf341b0cf088302fac201b08531b75f8e60b99b6d0d81e5a042bf,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9525624189766635,2.0,0.24999999999999997,1.0,1.9364916731037083,2.0,0.023718790511668253,0.75,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,0.5,2,1,a6375412a136ec81ded86bbb1b2e148b6179a5b41b4334a1fe62a35334b7dbc8,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.8027756377319946,2.0,0.49999999999999994,1.0,1.7320508075688772,2.0,0.09861218113400272,0.5,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,random_ordered,1.0,2,1,9c9e62abe3df9c08369dc35575e08410064ec469b95ccc62f19ec37afa7ff780,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,1e-08,2,1,4c215f02224e3814f3ebeb15968de0b3f4e9b3ff56a59b78f60e23e842ed4f9d,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999999999998,2.0,9.999999999999999e-09,1.0,1.9999999999999998,2.0,1.1102230246251565e-16,0.99999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,1e-07,2,1,cbc8f9ccb01dd9d5ee793bb6c14f5436ef3b8868cff6d395ff5b6fc133d9d519,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999999999925,2.0,1e-07,1.0,1.9999999999999898,2.0,3.774758283725532e-15,0.9999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,1e-06,2,1,bf4e9da1bb3c131ce1119649b96b2f65cc4f980a026a3d8c5553cd313ddad1d4,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.99999999999925,2.0,1e-06,1.0,1.999999999999,2.0,3.750333377183779e-13,0.999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,1e-05,2,1,dda435b7431614cce0823363b6e6765be4ca17666846dd35a304eba97a687cd8,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999999999925,2.0,9.999999999999999e-06,1.0,1.9999999999,2.0,3.750000310276391e-11,0.99999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.0001,2,1,6789ea25b1faad1126f7f52c91b415591ee724ec581f461596ebe59f5016fa6a,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999924999998,2.0,9.999999999999999e-05,1.0,1.9999999899999998,2.0,3.750000088231786e-09,0.9999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.001,2,1,14f460f15ae3152dab4f60bf60dd6f0e2493b78924d4393f2f2d1508e28262ad,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999992499998593,2.0,0.0009999999999999998,1.0,1.9999989999997498,2.0,3.750000703295342e-07,0.999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.01,2,1,23fe88668c3d0c0183c3535100799219ec8ee31a2d0bbd4d57c6b8141e9de893,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999924998593697,2.0,0.009999999999999998,1.0,1.9998999974998748,2.0,3.75007031514496e-05,0.99,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.05,2,1,527f6692c91e77063cef1fc904f08d41f94dd6f0d8fbbf229a0ed8dd71033ed5,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9981241202688085,2.0,0.049999999999999996,1.0,1.9974984355438177,2.0,0.0009379398655957605,0.95,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.1,2,1,3e634a45031f2b99c9bcf791b09466bdc0e5760b5cd2247c152cb936a8c0eee6,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9924858845171274,2.0,0.09999999999999999,1.0,1.9899748742132397,2.0,0.0037570577414363093,0.9,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.25,2,1,c0b626d78eba478bc7380f342b67269cc28f2d81b0fde21108b50510874e4cf7,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9525624189766635,2.0,0.24999999999999997,1.0,1.9364916731037083,2.0,0.023718790511668253,0.75,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,0.5,2,1,7d912f1ffb8d7e2c0e6bfdee0d6c74b04b33a53dbc27914aa726a545ad7b8349,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.8027756377319946,2.0,0.49999999999999994,1.0,1.7320508075688772,2.0,0.09861218113400272,0.5,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,high_strahler,1.0,2,1,be4fcc821f81f38b5f769395f5c5c56df151fa5f2704910d9373a05f44260cd2,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,1e-08,2,1,120b9f0f3530782eaa822c801e655b394d99b9ec4fbb9130769be0376dff1436,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999999999998,2.0,9.999999999999999e-09,1.0,1.9999999999999998,2.0,1.1102230246251565e-16,0.99999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,1e-07,2,1,c0dfd2a08f0b092c0159544d87b311a61fff00943bf65e345113e5ad14bfe27f,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999999999925,2.0,1e-07,1.0,1.9999999999999898,2.0,3.774758283725532e-15,0.9999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,1e-06,2,1,13bfcc9c588d8266f19fbd55b8a36696623d9e989b75cfdb20aca02a99d63eea,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.99999999999925,2.0,1e-06,1.0,1.999999999999,2.0,3.750333377183779e-13,0.999999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,1e-05,2,1,c462461e3be702c5be3273078e96b8caf7b9f29ccbce569155691b4b51c5ce12,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999999999925,2.0,9.999999999999999e-06,1.0,1.9999999999,2.0,3.750000310276391e-11,0.99999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.0001,2,1,6a499d0adc74c77c7ae3c4ddd0167abbea457c182414ad605263a98f17bc1b3b,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999999924999998,2.0,9.999999999999999e-05,1.0,1.9999999899999998,2.0,3.750000088231786e-09,0.9999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.001,2,1,27acf0dc6a4fd8afb0a590bd289a8850cdc6cf485907c731e8d3d892c34cf252,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9999992499998593,2.0,0.0009999999999999998,1.0,1.9999989999997498,2.0,3.750000703295342e-07,0.999,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.01,2,1,e4a5e17dda549f76e9b83f3cb9b81ae0641969f3c6369afb18bcc2d3cb4773f9,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.999924998593697,2.0,0.009999999999999998,1.0,1.9998999974998748,2.0,3.75007031514496e-05,0.99,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.05,2,1,f612235a785fc990abea7f800bf560571af3de84db2ae8a78a3c12e22ac7e056,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9981241202688085,2.0,0.049999999999999996,1.0,1.9974984355438177,2.0,0.0009379398655957605,0.95,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.1,2,1,cd05f11e2a6bac4aa442cefb8ad68a11daf4289d3a020a06432d24ef164e1360,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9924858845171274,2.0,0.09999999999999999,1.0,1.9899748742132397,2.0,0.0037570577414363093,0.9,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.25,2,1,f46766abc133f0ce875bc7a67e1f915a602f05cf0ad70a2a1a01db98cf3fb88d,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.9525624189766635,2.0,0.24999999999999997,1.0,1.9364916731037083,2.0,0.023718790511668253,0.75,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,0.5,2,1,b3ac5da9884df55522a4f9b8de7ecdcf83fee804103fc2149cb9c532e66a1355,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.8027756377319946,2.0,0.49999999999999994,1.0,1.7320508075688772,2.0,0.09861218113400272,0.5,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,low_strahler,1.0,2,1,3227632ce78a33d13c8b1478ffa76690f83d3be1fa2eaf174ccbf803e8d7ad48,771118e22e38c17b89fe5c2b9baa6acbc7633d8cd36ec18b1b27af704494ecb8,2,1,2,5,1.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,1e-08,2,1,6c99df8ba702e196efe9b56109cc3bf22e60fd5a7836796c890fd2912e660f9c,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999999999999999,2.0,0.0,1.0,0.9999999999999999,2.0,0.5,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,1e-07,2,1,7ee6889833de734c906dc2338b4db46590e478848c9981ad5ae4ed6707559715,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999999999999949,2.0,0.0,1.0,0.9999999999999949,2.0,0.5000000000000026,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,1e-06,2,1,bc5c3cf4ff69ad7d2803a0bc02a66b02227632b8ec9a481f9260021f5ae7f3dd,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999999999995,2.0,0.0,1.0,0.9999999999995,2.0,0.50000000000025,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,1e-05,2,1,37fae013c2515288d203a21b7bdb773e0c81348fa5b69b58441e1f968b17f82b,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.99999999995,2.0,0.0,1.0,0.99999999995,2.0,0.500000000025,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.0001,2,1,34e146ec1bee45b48507aa1784fb5ad20730439ab0e3c0b12832fc28b152e3ba,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999999949999999,2.0,0.0,1.0,0.9999999949999999,2.0,0.5000000025,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.001,2,1,5d268b51c185a023b9e107ed4f52065e033493828207d4bfe59ed92b2298c8aa,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999994999998749,2.0,0.0,1.0,0.9999994999998749,2.0,0.5000002500000625,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.01,2,1,437b5447721248479758924f0b9df73025a95e119ab00fcb4b801264e1a08dce,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9999499987499374,2.0,0.0,1.0,0.9999499987499374,2.0,0.5000250006250313,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.05,2,1,0f292cbaa0092b8062be1830bae719c55ab8af378e523d707b2a98b59b118c86,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9987492177719088,2.0,0.0,1.0,0.9987492177719088,2.0,0.5006253911140456,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.1,2,1,bcaa3577cffe92457efe15e547cde5f5de29b1f5f5b2a43900a9c8e8a65455bc,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9949874371066199,2.0,0.0,1.0,0.9949874371066199,2.0,0.5025062814466901,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.25,2,1,cd16819a43d5fea2c508b7d683289fe24071379693c96c0e0fa2ca7e0bcc6993,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.9682458365518541,2.0,0.0,1.0,0.9682458365518541,2.0,0.515877081724073,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,0.5,2,1,d4a8b622bcb72994012c371b053283a538ee52f09cadb5e4f4c52f8f7a521123,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.8660254037844386,2.0,0.0,1.0,0.8660254037844386,2.0,0.5669872981077807,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,2,repeated_subtree,1.0,2,1,5706e8a0b085849d1035ef17965bed0a48382cdfbcc78b86526466a3ab25d0b3,fd4e3139d738df0eb8ac86cdcfdf6ae24c529dbe1852d7110ab463230790f9d1,2,1,2,5,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,1e-08,2,1,89ec96ee6328f08bd8440efc076442c763c5a4bc10c6f662cf9676afb4c1c8ce,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.9999999999999996,3.0,3e-08,2.0,2.9999999999999996,3.0,1.4802973661668753e-16,0.999999985,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,1e-07,2,1,d911e7a01dba7a61bf0ce3e53bb2214f3f2500b840972d60c7d4471a8ddd5010,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.9999999999999747,3.0,2.9999999999999845e-07,2.0,2.9999999999999596,3.0,8.43769498715119e-15,0.99999985,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,1e-06,2,1,74d00e1a7f9d708d9d820253bae3d0a20b027414e8484ee600639911b0c60228,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.9999999999974998,3.0,2.9999999999985e-06,2.0,2.9999999999959996,3.0,8.334074171519509e-13,0.9999985,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,1e-05,2,1,c06516794e2e764ea85d9bf926823ab29ce6166fe6c0760d2dcd75165283cf5f,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.99999999975,3.0,2.9999999998499997e-05,2.0,2.9999999996,3.0,8.333334022836425e-11,0.9999850000000008,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.0001,2,1,264dfec8e523354417c1a3d0daed5188d09ddf9ff8c9be114cc7f40f6e191ff5,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.9999999749999997,3.0,0.0002999999985,2.0,2.99999996,3.0,8.333333430717479e-09,0.99985000000075,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.001,2,1,1cbc3319243498d0f8ad01602e0e06cae340667252fce72b6dfa1c3a07d0842b,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.999997500000125,3.0,0.002999998499999625,2.0,2.999996,3.0,8.333332917054292e-07,0.9985000007500002,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.01,2,1,eae7e4ec0c776e8404ace776f8f3a4a2b459cc7c20c383eae7ebc58b51bc75e8,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.999750001250104,3.0,0.029998499962498124,2.0,2.9995999999999996,3.0,8.333291663194704e-05,0.985000750018751,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.05,2,1,7583b1f0072d2f9f83b6136f9c85eaa128d803dd304541b80c8bb647066c6b76,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.9937507828808996,3.0,0.14981238266578634,2.0,2.9899999999999998,3.0,0.0020830723730334753,0.9250938086671068,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.1,2,1,2aa0bc392d2b9c9ee5b33da0226d81c0fdf28e0fbbb8ee79c992cbdef5de06ae,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.975012605015313,3.0,0.298496231131986,2.0,2.96,3.0,0.00832913166156235,0.850751884434007,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.25,2,1,1ea7f2af572ad64b96b02801f7be23b6e8ae23a9b917a1d5b62757fe19669532,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.8442650632456883,3.0,0.7261843774138906,2.0,2.7499999999999996,3.0,0.05191164558477057,0.6369078112930546,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
B,2,3,left_comb,0.5,2,1,c758810be7b7f5042b814a8e2bb77c8f09ae24feee538609eb2edaeaa16bc724,69cad430544b4cf0e2476864fc7fbfce938c61afa11c78436544e1a90d4d6b9d,3,2,2,9,2.384848003542364,3.0,1.2990381056766578,2.0,1.9999999999999998,3.0,0.20505066548587866,0.3504809471616711,20,8,160,0,certified explicit gated-rotation construction,EXTENDED_PENDING_RESOURCE_GATE,interval160,cpu,COMPLETE_BASE_INSTANCE
