block,arity,internal_nodes,shape_index,tree_hash,dimension,projector_rank,field,eta,error_type,scientific_instance_hash,depth,strahler_number,path_length_sum,certified_lower_bound,construction_value_upper,certified_upper_bound,absolute_gap,relative_gap,status,lower_method,upper_theorem,global_optimum_certified,precision,device
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.001,normal,954f5ffd2fe06b36b06114f09de7376adef439d19476ee2c9fe792cf79800f18,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.001,ambient,b3384686c858faba75110f6b3f5b20dfe09afa75be6a593b4ea37370db8bb984,3,3,22,2.999996000001,2.999996000001,4.0,1.000003999999,0.25000099999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.001,projected,4b0f780f875f18ba5f9b8434949801cf05a536432cff26d9b2d6eb18657037b2,3,3,22,0.002999997,0.002999997,3.0,2.997000003,0.9990000010000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.001,normal,99c91cb478c23fc54515d652a5f582c81445c8e126bdb48f483d84b9c6b96a8d,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.001,ambient,44ffc00aa5c46d0fe80ffac038c0cd9cb0b4d88d97b13a9e9479c44163c72c61,3,3,22,2.999996000001,2.999996000001,4.0,1.000003999999,0.25000099999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.001,projected,194b46b380dee8ce70658008f504a67ffcfee36551ec933a8776263f7961767b,3,3,22,0.002999997,0.002999997,3.0,2.997000003,0.9990000010000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.001,normal,c41731b1e6e3cb32b2b2687daa6bcd48eabeb646c63cf7e6649271c3fc2a5722,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.01,ambient,dec9b7320444fef9a93ea2734e07eae8e490c8664f2451cc42b13c799f1941d2,3,3,22,2.9996000100001665,2.9996000100001665,4.0,1.0003999899998335,0.25009999749995837,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.01,projected,8950500b40a863315a94bb80e354ce7b9edb801592c426713bbacc8af5b5111e,3,3,22,0.029997,0.029997,3.0,2.970003,0.990001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.01,normal,2e13f61440668dec0c919f110edaa157a4365ddc6fa98dc3b6ddee97abdfaac9,3,3,22,2.999450016250312,2.999450016250312,4.0,1.0005499837496878,0.25013749593742196,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.01,ambient,854a2ec2aedcddb1a88ac0aea32796ac17aad53c69be7541f2d4e8849e9348e4,3,3,22,2.9996000100001665,2.9996000100001665,4.0,1.0003999899998335,0.25009999749995837,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.01,projected,8ad9ace774d512311578b3f6d8e2f89112a52d035ad527c3e77ab71ac558e3b3,3,3,22,0.029997,0.029997,3.0,2.970003,0.990001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.01,normal,20f670dfa756099a34783b01c46f6465a763ab4dc336fb29f3fff44385934c3a,3,3,22,2.999450016250312,2.999450016250312,4.0,1.0005499837496878,0.25013749593742196,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.01,ambient,f66662895015a898a1539927233e1d3e1de779615027ae78c34969995d088cf0,3,3,22,2.9996000100001665,2.9996000100001665,4.0,1.0003999899998335,0.25009999749995837,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.01,projected,ce5ee50375271e221978e154cf27d11b5add0e2448e710a84dcde077add046b7,3,3,22,0.029997,0.029997,3.0,2.970003,0.990001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.01,normal,98cfa9e609a34d2c14649197f1357c9411d78584ccacc8a75480f9a35d2dbe99,3,3,22,2.999450016250312,2.999450016250312,4.0,1.0005499837496878,0.25013749593742196,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.1,ambient,fbc3b557b063dcd996cc294e167126f60d8592d8e9e29b5a1364483453537e79,3,3,22,2.960100167224075,2.960100167224075,4.0,1.0398998327759248,0.2599749581939812,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.1,projected,c8063d1025ac5217f12adace5fe61bc5a3c8fb60d3d62b47be4440c3b0ba4b04,3,3,22,0.297,0.297,3.0,2.703,0.9009999999999999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.1,normal,2e0889b23fc11c1d12b6ae582fb8519dda9fce0195daee482cfee19769b8358a,3,3,22,2.9451628138355948,2.9451628138355948,4.0,1.0548371861644052,0.2637092965411013,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.1,ambient,c8350c9eaa58e73ebb41687df63c7db1059bb7ed9c22085b892e83112b73fd6e,3,3,22,2.960100167224075,2.960100167224075,4.0,1.0398998327759248,0.2599749581939812,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.1,projected,058b8c399fcbdc6f971803aa9a1aedf07efa8dfc5df3d500b67a834df6e6572c,3,3,22,0.297,0.297,3.0,2.703,0.9009999999999999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.1,normal,4361ae2708362b572114d4b9048303f3a5c84eee6c399898f21b503780f6a11e,3,3,22,2.9451628138355948,2.9451628138355948,4.0,1.0548371861644052,0.2637092965411013,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.1,ambient,de6254550851cc182087deee100bf2a00bc5af1fdd41caba5f2d85b76c06d50b,3,3,22,2.960100167224075,2.960100167224075,4.0,1.0398998327759248,0.2599749581939812,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.1,projected,37e3e621c9e36e5bfacf324f9169d0283f0128846096446f40bae3b5db088f06,3,3,22,0.297,0.297,3.0,2.703,0.9009999999999999,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.1,normal,4b676d3dd088af42f5474913e4fe91741428d4f83d5563543320f46757c192eb,3,3,22,2.9451628138355948,2.9451628138355948,4.0,1.0548371861644052,0.2637092965411013,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.5,ambient,06baf55c1a2fd8faede7d36494d125588be82b6bce0e58a1e56bf59606fcf363,3,3,22,2.065338955232288,2.065338955232288,4.0,1.934661044767712,0.483665261191928,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.5,projected,04e57a56e76769df58c1f4178e97d836cf2295aefcaca75793f6bef2bc6e2199,3,3,22,1.1249999999999998,1.125,3.0,1.8750000000000002,0.6250000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,0.5,normal,063f641786ceccd93269297b5cf7e1215bc7dc9f33bf9f6a191ab8427e94c04a,3,3,22,1.7320508075688772,1.7320508075688772,4.0,2.267949192431123,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.5,ambient,57296a64263939d23ec6fbcef93e0c24d44425a2aa6377d844a523188ae00048,3,3,22,2.065338955232288,2.065338955232288,4.0,1.934661044767712,0.483665261191928,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.5,projected,e6970e2d3d655fbec55d510899023637befa8dcdcc2eaf48567586b998045074,3,3,22,1.1249999999999998,1.125,3.0,1.8750000000000002,0.6250000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,0.5,normal,831d9cf2bdf25f323e6d092f8a1ef4a38c2d1e1fe8cca2ee9cdb16530f932bc1,3,3,22,1.7320508075688772,1.7320508075688772,4.0,2.267949192431123,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.5,ambient,6c425d2243a69f07e5eaab585cf82a9d786cf5835dde3a931df2a38be24eea38,3,3,22,2.065338955232288,2.065338955232288,4.0,1.934661044767712,0.483665261191928,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.5,projected,aac61a0d23e12acf237bff1847ec79e0649ea9fdffe6ed3949fbe6e3662496c0,3,3,22,1.1249999999999998,1.125,3.0,1.8750000000000002,0.6250000000000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,0.5,normal,b382a44f47a950f6e43347ee3ce5ed03e09f1dabba4cf79ff5c3d073ef6adfe0,3,3,22,1.7320508075688772,1.7320508075688772,4.0,2.267949192431123,0.5669872981077807,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,1.0,ambient,e636cdcdf06ed5b354170dc18b0692810499cd92abb1f3419e2f413bccc39595,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,1.0,projected,76e250958631e88450349e9e526d2cbdfedfdd562e1f841b41b45e1e882c0ed6,3,3,22,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,2,1,real,1.0,normal,17153b0b7b36140554e14d621248e55216ba12d044edf94956dc762d7b81ef45,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,1.0,ambient,48f7f1135e5e43967b1e33172c4087fb67e255b743dc23ab0be784e3026ffab2,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,1.0,projected,03a0dce64f1d9e54687165a3c0bd617da901785ed37719fd9498e4c480d95f1f,3,3,22,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,1,real,1.0,normal,c655baed6cdbe4ff9349e6c749ab9ce8ec6b14dc770b4a2279874a5d107338dd,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,1.0,ambient,85a3bc6b2900f5142eaeddbf27e387cdf2a41697401efb0004ae968f57c73819,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,1.0,projected,082645a0d0ebd9a3fd7a44cff15fb1f66dc9e86d11254c688bd81a9d82040adc,3,3,22,0.0,0.0,3.0,3.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,50,afbbe072fc6ceaa5dd02a94880889230c8ea3a76d7458657a7ebc1b0a9df6bf5,3,2,real,1.0,normal,183e34aaee42e5a19b47395cd0459499ba622bc2c568d4fea3f332ae88d59480,3,3,22,0.0,0.0,4.0,4.0,1.0,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.001,ambient,c9367fb3c4a6054e8016d0f557aa0eec8ebb3d0362f02bad0916e1c480d64723,3,3,22,2.999996000001,2.999996000001,4.0,1.000003999999,0.25000099999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.001,projected,a23ced49d7b720d7042e75b27f28be08123a4ac99cb0c2b3b7527a12e9e99aa8,3,3,22,0.002999997,0.002999997,3.0,2.997000003,0.9990000010000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.001,normal,3e897a77b09caec8401b2d2309e2870ac706c41f7b4a4957c0ed3a550d769fde,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,1,real,0.001,ambient,d56228c6d5ef27c750ae24696dcdfe6a896dc57421de8b1ab971c1fd79e7059a,3,3,22,2.999996000001,2.999996000001,4.0,1.000003999999,0.25000099999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,1,real,0.001,projected,ff32a263095ca1c99fd66f478672aecf42434bfa1a4af8baa63ada5e51dba66c,3,3,22,0.002999997,0.002999997,3.0,2.997000003,0.9990000010000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,1,real,0.001,normal,5d29c46d298c447221e3ff4ca30d113f18325c210c04c84866a24b993ccce69c,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,2,real,0.001,ambient,19b8807615a523b9de82d0acfc7deb84a26896581a08be30417dbff4e45637c4,3,3,22,2.999996000001,2.999996000001,4.0,1.000003999999,0.25000099999975,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,2,real,0.001,projected,11e12423a2f6cea500c204a9ec5dc5d48b42ed062a35002d27feed88eec4a35f,3,3,22,0.002999997,0.002999997,3.0,2.997000003,0.9990000010000001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,3,2,real,0.001,normal,2353af5f20f666804b78f69b06504fd22fdfb65b40315a7525c0954ba1508d89,3,3,22,2.9999945000016246,2.9999945000016246,4.0,1.0000054999983754,0.25000137499959385,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.01,ambient,1a4718580ca7083c44683d8e7f9c9377109e13ede2123b80a226c86b2932d426,3,3,22,2.9996000100001665,2.9996000100001665,4.0,1.0003999899998335,0.25009999749995837,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.01,projected,81d2e715dfb662acb87430203793a94f1f0fe9240cd966a563e122eb33a2a8b6,3,3,22,0.029997,0.029997,3.0,2.970003,0.990001,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_PROJECTED_ROOT_K_MINUS_ONE,False,interval160,cpu
A,3,4,51,1047b2ccd693f6be69b97c07585eb2257a4324b1c24ad08bd42890e29edeb481,2,1,real,0.01,normal,994d6c4f31ca3e8a51090de721f8e4951482bd33d7c50c0eb1dc0fa32a492461,3,3,22,2.999450016250312,2.999450016250312,4.0,1.0005499837496878,0.25013749593742196,CERTIFIED_UPPER_BOUND_AND_CERTIFIED_LOWER_BOUND,mpmath interval recursion for the explicit gated-rotation tree,THM_V3_HOMOGENEOUS_AMBIENT_K,False,interval160,cpu
